name,poor,weak,moderate,long_lasting,very_long_lasting
Floralia Regime des Fleurs for women and men,0,0,1,0,0
Freeworld Regime des Fleurs for women and men,0,0,0,1,0
Nitesurf Regime des Fleurs for women and men,1,0,3,0,1
Nymphaea Caerulea Regime des Fleurs for women and men,1,0,0,0,1
Turquoise Regime des Fleurs for women and men,2,1,1,2,0
Water Wood Regime des Fleurs for women and men,0,2,1,1,0
Musc Palawan Lorga Parfums for women and men,0,0,0,0,0
Rose d'Encens Lorga Parfums for women and men,0,0,0,1,1
Or Blanc Vanessa Tugendhaft for women,0,0,2,0,0
Or Jaune Vanessa Tugendhaft for women,1,0,0,0,0
Or Rose Vanessa Tugendhaft for women,0,0,0,0,1
Kar.ribe 01 Kar.ribe for women,0,0,0,0,0
Le Parfum d'Alice Nejma for women,0,1,1,2,2
Nejma 1 Nejma for women and men,1,1,3,7,6
Nejma 2 Nejma for women and men,3,2,2,3,3
Nejma 7 Nejma for women and men,4,2,11,10,6
A (A) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Fragrance №06 Nikkos-Oskol Fragrance for women and men,1,0,0,0,0
Fragrance №04 Nikkos-Oskol Fragrance for women and men,0,0,0,0,1
Fragrance №18 Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Fragrance №19 Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Е (Е) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
К (K) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Т (T) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Х (H) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Ц (С) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Ш (SH) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Щ (SHH) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Ъ (#) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Ы (Y) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Ю (JU/YU) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Я (JA/YA) Nikkos-Oskol Fragrance for women and men,0,0,0,0,0
Art & Silver & Perfume (2016) Ramon Molvizar for women and men,0,0,0,2,0
Decadence Mirra for women,0,0,0,0,0
No. 7 Mirra for women,0,0,0,0,0
Shadow for Woman Mirra for women,0,0,0,0,0
Silent Mirra for women,0,0,0,0,1
Voile Mirra for women,0,0,0,0,0
Nocturne Novaya Zarya Новая Заря for women,0,0,0,1,0
Pompon Novaya Zarya Новая Заря for women,0,0,0,0,2
Slava Novaya Zarya Новая Заря for women,0,0,1,0,0
Yaroslavna Ярославна Novaya Zarya Новая Заря for women,0,0,0,0,0
Zhelayu Vam Novaya Zarya Новая Заря for women and men,0,0,0,0,0
Amanecer En El Itzá Pedacito de Cielo for women and men,0,0,0,0,0
Campos de Orquídea Pedacito de Cielo for women and men,0,0,0,0,0
Cielito Mío Pedacito de Cielo for women and men,0,0,0,0,0
Coco Tostado Pedacito de Cielo for women and men,0,0,0,0,0
Corazón de Sandía Pedacito de Cielo for women and men,0,0,0,0,0
Delicia de Vainilla Pedacito de Cielo for women and men,0,0,0,0,0
Dulce México Pedacito de Cielo for women and men,0,0,0,0,0
Frida Pasión Pedacito de Cielo for women and men,0,0,0,0,0
María Bonita Pedacito de Cielo for women and men,0,0,0,0,0
Paseo Loreto Pedacito de Cielo for women and men,0,0,0,0,0
Chienoir BedeauX for women and men,0,0,0,2,1
Chouette BedeauX for women and men,0,0,0,0,0
Hibou BedeauX for women and men,1,0,0,1,1
Audax Fortes Esscentual Alchemy for women and men,0,0,2,1,0
Autumn Spice Botanical Perfume Esscentual Alchemy for women and men,0,0,1,0,0
Bennacht Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
Blue Lemonade Botanical Perfume Esscentual Alchemy for women and men,2,0,0,0,0
Blushing Beauty Botanical Perfume Esscentual Alchemy for women,1,0,0,0,0
Bottom's Dream Esscentual Alchemy for women and men,0,0,1,0,0
Brass and Bulldog Botanical Cologne Esscentual Alchemy for women and men,0,0,0,0,0
Carry My Heart Esscentual Alchemy for women,0,0,0,0,0
Chocolate Hazelnut Twist Botanical Perfume Esscentual Alchemy for women and men,0,0,1,0,0
Christmas and Cookies Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
Dreams of Smoke Esscentual Alchemy for women and men,0,0,1,0,1
Dvora Esscentual Alchemy for women,0,0,0,0,0
Fleurs Botanical Perfume Esscentual Alchemy for women,0,0,1,0,0
For the Love of Bees Botanical Perfume Esscentual Alchemy for women and men,0,1,2,1,1
Gourmand Delight Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
Helena Esscentual Alchemy for women and men,0,0,0,1,0
Helena MMXIV Esscentual Alchemy for women and men,0,0,0,0,0
Hokkabaz Esscentual Alchemy for women and men,0,0,0,0,0
Kama Botanical Perfume Esscentual Alchemy for women and men,0,0,1,0,0
Lime in the Coconut Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
Little Black Dress Esscentual Alchemy for women,0,0,1,0,0
Lumberjack Man Botanical Cologne Esscentual Alchemy for men,0,0,1,0,0
Malanj Esscentual Alchemy for women and men,0,0,0,0,0
Mermaid's Carnation Esscentual Alchemy for women and men,0,1,0,0,1
Mint Ginger Truffle Botanical Perfume Esscentual Alchemy for women and men,1,0,0,0,0
Moon Valley Esscentual Alchemy for women and men,0,0,0,0,0
Ophelia Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
Orange Chocolate Roses Botanical Perfume Esscentual Alchemy for women and men,0,0,0,1,0
Orange Cream Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
Patchouli Creme Esscentual Alchemy for women and men,0,0,0,0,0
Pixie Dust Esscentual Alchemy for women,0,1,1,0,0
Poir Indiscrète Esscentual Alchemy for women and men,0,0,1,0,0
Prata Viridi Esscentual Alchemy for women and men,0,0,1,0,0
Pro Fond Esscentual Alchemy for women and men,0,0,1,0,0
Purple Orchid Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
Queen of Punk Botanical Perfume Esscentual Alchemy for women and men,0,1,1,0,0
Sax and Violets Botanical Perfume Esscentual Alchemy for women and men,0,0,0,0,0
That 70's Smell Botanical Perfume Esscentual Alchemy for women and men,0,0,1,1,0
The Builder Esscentual Alchemy for women and men,0,0,0,0,0
The Delicate Ones Botanical Perfume Esscentual Alchemy for women and men,0,0,0,1,0
The Hermit Esscentual Alchemy for women and men,0,0,1,0,0
The Moon Esscentual Alchemy for women and men,0,0,0,0,0
The Star Esscentual Alchemy for women and men,0,0,0,0,0
The World Esscentual Alchemy for women and men,0,0,0,0,0
Theo Botanical Cologne Esscentual Alchemy for men,1,0,0,0,0
Time Lord Esscentual Alchemy for women and men,0,0,1,1,0
Vanilla Citron Esscentual Alchemy for women,1,0,1,0,0
Green A Perfume Organic for women and men,0,0,2,0,0
Mejica A Perfume Organic for women and men,2,0,1,1,0
Perfumed Wine - Rosé A Perfume Organic for women and men,0,0,0,1,0
Urban Organic A Perfume Organic for women and men,0,0,0,0,0
White Magik A Perfume Organic for women and men,2,0,0,0,0
Canvas Aqualis for women and men,0,0,0,0,0
Coda Aqualis for women and men,0,1,2,1,1
Origin Aqualis for women and men,0,0,0,1,2
Orion Aqualis for women and men,0,0,0,0,1
Aether Argent Aether Arts Perfume for women and men,0,1,1,0,0
Burner Perfume No 1: Black Rock City Aether Arts Perfume for women and men,0,0,0,0,0
Burner Perfume No 2: A Roll in the Grass Aether Arts Perfume for women and men,0,0,0,0,0
Burner Perfume No 3: Inuus Aether Arts Perfume for women and men,0,0,0,2,0
Burner Perfume No 4: John Frum Aether Arts Perfume for women and men,0,0,0,2,1
Burner Perfume No 5: Incense Indica Aether Arts Perfume for women and men,0,0,0,0,0
Burner Perfume No 6: Reflection Aether Arts Perfume for women and men,0,0,0,0,0
Burner Perfume No 7: Red Dodecahedron Aether Arts Perfume for women and men,1,0,0,0,1
Electrum Aether Arts Perfume for women and men,0,0,0,0,0
Ginger Rose Aether Arts Perfume for women and men,0,0,0,0,0
Holy Hemp Aether Arts Perfume for women and men,0,0,0,1,0
Love for 3 Oranges Aether Arts Perfume for women and men,0,0,2,0,0
Magic Mushroom Aether Arts Perfume for women and men,0,1,1,0,0
Nude Moderne Aether Arts Perfume for women and men,2,0,0,0,1
Reefer Madness Aether Arts Perfume for women and men,0,0,0,1,0
Saffron Aether Arts Perfume for women and men,0,0,0,2,2
Strawberry Sling Aether Arts Perfume for women and men,0,0,0,0,1
Willow Seren for women,0,0,0,0,0
Splendid Vanilla Roberto Cavalli for women and men,1,0,0,1,0
Limitless Shopping Via della Spiga Trussardi for women and men,1,2,1,0,1
Carla Carla Bulgaria Roses Beauty for women,0,1,0,0,1
Moko Maori Gri Gri Parfums for men,0,0,4,1,0
Sideshow Gri Gri Parfums for women and men,1,1,1,7,3
Tara Mantra Gri Gri Parfums for men,0,0,2,2,5
Ukiyo-E Gri Gri Parfums for men,1,3,2,6,0
Ajar Jardins d’Ecrivains for women and men,0,0,2,5,0
Alcools Jardins d’Ecrivains for women and men,0,1,1,3,1
Exil Jardins d’Ecrivains for women and men,0,0,2,0,0
George Jardins d’Ecrivains for women and men,0,1,5,16,3
Gigi Jardins d’Ecrivains for women,4,5,4,2,1
Howl Jardins d’Ecrivains for women and men,0,1,1,0,1
Junky Jardins d’Ecrivains for women and men,2,2,11,5,5
L’Eau De Kakuzo (Jade Dew) Jardins d’Ecrivains for women and men,0,0,1,0,0
L’Eau De Leopardi (Verbena Spritz) Jardins d’Ecrivains for women and men,0,0,0,0,0
L’Eau De Marceline (Floral Infusion) Jardins d’Ecrivains for women and men,1,0,1,0,0
La Dame aux Camelias - Night Cologne Jardins d’Ecrivains for women,1,2,5,6,1
Orlando Jardins d’Ecrivains for women and men,1,2,10,4,2
Wilde Jardins d’Ecrivains for women and men,2,1,2,8,2
La Belle Otero Les Cocottes de Paris for women,0,1,1,1,1
La Castiglione Les Cocottes de Paris for women,1,0,2,0,1
Melle Cléo Les Cocottes de Paris for women,1,2,2,1,1
Ambreine Gather Perfume for women and men,0,0,0,0,0
Basil Gather Perfume for women and men,0,0,0,0,0
Bluegrass Gather Perfume for women and men,0,0,0,0,0
Botany's Daughter Gather Perfume for women and men,0,0,0,0,0
Chandra Gather Perfume for women and men,0,0,0,0,0
Forest Flora Gather Perfume for women and men,0,0,0,0,0
Lavender Fougere Gather Perfume for women and men,0,0,0,0,0
Rainwater Rose Gather Perfume for women and men,0,0,0,0,0
Tea Season Gather Perfume for women and men,0,0,0,0,0
Vetiver Cocoa Gather Perfume for women and men,0,0,0,0,0
Celtic Fire Union for women and men,1,0,5,2,0
Gothic Bluebell Union for women and men,2,0,1,2,1
Holy Thistle Union for women and men,2,1,2,0,1
Blue Mice Anastasia Denisenkova for women and men,0,0,0,0,0
Flower Milk Anastasia Denisenkova for women and men,0,0,0,0,0
Hidden Anastasia Denisenkova for women and men,0,0,0,0,0
Insomnia Anastasia Denisenkova for women and men,0,0,0,0,0
Koukla Mou Anastasia Denisenkova for women and men,0,0,0,0,0
Lazy Anastasia Denisenkova for women and men,0,0,0,0,0
Salad Anastasia Denisenkova for women and men,0,0,0,0,0
Schatz Anastasia Denisenkova for women and men,0,0,0,0,0
Spicy Anastasia Denisenkova for women and men,0,0,0,0,0
The Scarlet Flower Аленький Цветочек Ladanika for women and men,0,0,0,0,1
Bois Lumière Anatole Lebreton for women and men,0,5,5,7,12
Cornaline Anatole Lebreton for women and men,3,3,4,7,3
Grimoire Anatole Lebreton for women and men,2,2,8,13,3
Incarnata Anatole Lebreton for women,3,4,8,14,5
L'Eau de Merzhin Anatole Lebreton for women and men,2,2,3,9,1
L'Eau Scandaleuse Anatole Lebreton for women and men,0,2,1,15,2
Perfumista Anatole Lebreton for women and men,0,1,0,0,0
Adouala Maison de Parfum Berry for women and men,0,0,2,0,0
Ambre 35 Maison de Parfum Berry for women and men,1,0,1,4,0
Cathédrale Maison de Parfum Berry for women and men,1,0,0,2,3
Enfance Maison de Parfum Berry for women,0,0,0,0,0
Kastellorizo Maison de Parfum Berry for women and men,0,0,2,0,0
Libératrice Maison de Parfum Berry for women,0,1,0,0,0
Portrait Maison de Parfum Berry for women,0,1,0,0,1
Pureté Maison de Parfum Berry for women,0,0,0,0,1
Violette Rebelle Maison de Parfum Berry for women,1,0,0,0,0
Chaleur Andre d'Archer for women and men,0,0,0,0,0
Page Blanche Andre d'Archer for women and men,0,0,0,0,0
Pluie Andre d'Archer for women and men,0,0,0,0,0
Aroma Borealis Scents of Man for women and men,0,1,1,2,0
Blue Moon Scents of Man for women and men,0,1,2,0,1
Bluebell Wood Scents of Man for women and men,1,0,3,1,1
Elfin Glen Scents of Man for women and men,0,0,2,0,1
Freesia Scents of Man for women and men,0,0,1,1,0
Green Man Scents of Man for men,0,0,0,0,0
Little Fig Tree Scents of Man for women and men,0,0,2,1,0
Pavlova Scents of Man for women and men,0,0,1,1,1
Sky Hill Scents of Man for women and men,0,0,1,1,0
Tea-Tea Scents of Man for women and men,0,0,2,0,1
Black Rose Sucreabeille for women and men,0,0,1,0,0
Bounty Sucreabeille for women and men,0,0,0,0,0
Coconut Palm Sucreabeille for women and men,0,0,0,0,0
Cup of Ambition Sucreabeille for women and men,0,0,0,0,0
Dead or Alive Sucreabeille for women and men,0,0,0,0,0
Glittertrash Sucreabeille for women and men,0,0,0,0,0
Khalessi Sucreabeille for women and men,0,0,0,0,0
Larceny Sucreabeille for women and men,0,0,0,0,0
Out West Sucreabeille for women and men,0,0,0,0,0
Papa's Waffles Sucreabeille for women and men,0,0,0,0,0
Pear Tree Sucreabeille for women and men,0,0,0,0,0
Sansa Sucreabeille for women and men,0,0,0,0,0
Sea Glass Sucreabeille for women and men,1,0,1,0,0
That's What She Said Sucreabeille for women and men,0,0,0,0,0
The Mountain Sucreabeille for women and men,0,0,0,0,0
Three Eyed Raven Sucreabeille for women and men,0,0,0,0,0
True North Sucreabeille for women and men,0,0,0,0,0
Tyrion Sucreabeille for women and men,0,0,0,0,0
Wanted Sucreabeille for women and men,0,0,0,0,0
Ygritte Sucreabeille for women and men,0,0,1,0,0
Splash - The Basil 2008 Marc Jacobs for women and men,2,4,1,0,0
Splash - The Grapefruit 2008 Marc Jacobs for women and men,0,5,2,1,0
Aqua di Ponza Aqua di Ponza for women and men,0,0,0,0,0
Piazza Delle Cinque Lune Bottega del Profumo for women and men,0,1,0,0,0
Piazza Esedra Bottega del Profumo for women and men,0,0,0,1,0
Via degli Avignonesi Bottega del Profumo for women and men,0,0,0,1,0
Via dei Condotti Bottega del Profumo for women,0,0,0,0,0
Via del Corso Bottega del Profumo for women,0,1,0,0,1
Via di Campo Marzio Bottega del Profumo for women,0,0,0,0,0
﻿Via Frattina Bottega del Profumo for women,0,0,1,0,0
Via Margutta Bottega del Profumo for women,0,0,0,0,0
Madame Cortina 1224 for women,0,0,0,0,0
Monsieur Cortina 1224 for men,0,0,0,0,0
Aquamarina Officine del Profumo for women and men,0,0,0,1,0
Artemisia Officine del Profumo for men,0,0,0,0,0
Fresia di Portofino Officine del Profumo for women and men,0,0,0,0,0
Gelsomino Viola Officine del Profumo for women,0,0,0,0,0
Ginepro di Calabria Officine del Profumo for men,0,0,0,0,0
Incenso di Toscana Officine del Profumo for men,0,0,0,0,0
Lavanda di Roma Officine del Profumo for women and men,0,0,0,0,0
Lei Officine del Profumo for women,0,0,0,0,0
Mandorla di Sicilia Officine del Profumo for women,0,0,0,0,0
Passiflora Officine del Profumo for women,0,0,1,0,0
Rosa Primula Officine del Profumo for women,0,0,0,0,0
Gisada Donna Gisada for women,1,0,1,0,0
Gisada Uomo Gisada for men,0,0,0,0,0
Elenya Azur L'Adoné for women and men,0,0,1,2,1
Elenya Black L'Adoné for women and men,0,0,0,0,0
Elenya Gold L'Adoné for women and men,0,0,0,0,0
Elenya White L'Adoné for women and men,0,0,0,0,0
Black Perfume.Sucks for women and men,0,0,2,4,1
Blue Perfume.Sucks for women and men,0,2,0,0,0
Green Perfume.Sucks for women and men,0,1,1,0,0
Living Coral Perfume.Sucks for women and men,0,0,1,1,0
Purple Perfume.Sucks for women and men,0,0,0,3,0
Red Perfume.Sucks for women and men,0,1,1,1,2
Yellow Perfume.Sucks for women and men,1,0,0,0,1
Charade Sarah Baker Perfumes for women and men,0,1,0,0,4
Cedre Sacre Sentifique for women and men,0,0,1,2,1
Daim Rouge Sentifique for women,0,1,0,1,1
Dangereuse Sentifique for women,0,0,3,2,1
Party Sentifique for women and men,1,0,2,3,0
Wilhelm I Wilhelm Perfume for women and men,0,0,0,0,0
Wilhelm II Wilhelm Perfume for women and men,0,0,0,0,0
Absolutely Vital Castle Forbes for women,1,0,0,0,0
Applause Castle Forbes for women,1,0,1,0,2
Chatelaine Castle Forbes for women,0,0,2,0,0
Eau Deux Castle Forbes for women,0,0,1,1,0
Forbes Limes Castle Forbes for men,1,0,0,0,1
Keig Castle Forbes for men,1,0,0,2,1
Lonach Castle Forbes for men,0,1,0,1,0
S'Eau Amazing Castle Forbes for women,0,0,1,0,0
Vetiver Castle Forbes for men,1,0,3,3,0
Flower Waltz Вальс Цветов Ladanika for women and men,0,0,0,0,0
DUG-PA Myropol for women and men,0,0,1,0,0
Ereve Myropol for women and men,0,0,0,0,0
Fougere No. 1 Myropol for women and men,0,0,0,0,0
Jacinthe Myropol for women and men,0,0,0,0,0
Jardin d'Hiver Myropol for women and men,0,0,1,0,0
Jegloff Myropol for women and men,0,0,0,0,0
Kufi Myropol for women and men,0,1,0,0,0
Matthiola Myropol for women and men,0,0,0,1,0
Noёl Myropol for women and men,0,0,0,0,0
Pastel Myropol for women and men,0,0,0,0,2
Phlox Myropol for women and men,0,0,1,0,0
Rose Vinyle Myropol for women and men,0,0,0,0,0
Aqua Kenzo pour Homme Kenzo for men,2,4,3,10,3
Pink Paradise Lalique for women,0,0,1,0,1
Hasard Bazar Maison Matine for women and men,0,0,0,0,0
Sada Yakko Rallet for women,0,0,0,0,1
The Luminous Gold Tous for women,0,0,2,1,0
Aer Angela Ciampagna for women and men,2,3,4,2,1
Ducalis Angela Ciampagna for women and men,1,0,2,5,0
Fauni Angela Ciampagna for women and men,2,1,3,-1,4
Hatria Angela Ciampagna for women and men,0,1,8,2,1
Ignes Angela Ciampagna for women and men,0,1,3,0,4
Kanat Angela Ciampagna for women and men,0,0,0,3,1
Laetitia Angela Ciampagna for women and men,0,1,1,0,0
Liquo Angela Ciampagna for women and men,1,3,7,5,4
Materia Angela Ciampagna for women and men,0,1,1,0,2
Miracula Angela Ciampagna for women and men,2,2,0,3,0
Nox Angela Ciampagna for women and men,1,2,3,7,1
Rosarium Angela Ciampagna for women and men,0,0,5,6,2
Amber & Fig Label for women and men,0,0,0,0,0
Amber & Rosewood Label for women and men,0,0,1,0,0
Frangipani Label for women,0,0,0,0,0
Juniper Wood Label for men,0,0,0,0,0
Lily & Tangerine Label for women and men,0,0,0,0,0
Maltol & Cinnamon Label for women and men,0,0,0,0,0
Olive Wood & Leather Label for women and men,0,0,0,0,0
Salt & Cyclamen Label for women and men,0,0,0,1,0
Ylang Ylang & Musk Label for women,0,0,0,0,0
 Chasing the Dragon Hypnotic Clive Christian for men,1,0,2,5,9
Chasing the Dragon Euphoric Clive Christian for women,0,1,1,1,3
E for Men Gourmand Oriental With Sweet Clove Clive Christian for men,1,2,2,5,11
L for Women Floral Chypre With Rich Patchouli Clive Christian for women,0,0,1,0,2
V for Women Fruity Floral With Dark Plum Clive Christian for women,0,0,3,0,2
VIII Rococo Magnolia Clive Christian for women,1,1,4,7,0
X Twist Narcissus Clive Christian for women and men,0,1,0,0,1
X Twist Saffron Clive Christian for women and men,1,0,1,0,2
Grapefruit Lime The 7 Virtues for women and men,0,1,3,0,0
Orange Blossom The 7 Virtues for women and men,0,2,3,0,0
Rose Amber The 7 Virtues for women and men,0,1,2,1,1
Vanilla Woods The 7 Virtues for women and men,2,4,8,7,1
Vetiver Elemi The 7 Virtues for women and men,0,2,6,1,0
White Hinoki Amouroud for women and men,3,0,3,8,4
Floral Fixation No. 2 Preeminence for women,0,0,0,0,0
Karisma Preeminence for women,0,0,0,0,0
No. 1 Rugged Collection Preeminence for men,0,0,0,0,0
Orgasm Preeminence for women,0,0,0,0,0
Allegradonna O'Driu for women and men,1,0,1,1,0
Captivus O'Driu for women and men,0,0,0,0,0
Det O'Driu for women and men,0,0,0,0,2
